PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,132.000,132.000,134.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,134.400,134.400,136.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,136.800,136.800,139.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,139.200,139.200,141.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,141.600,141.600,144.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,144.000,144.000,146.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,146.400,146.400,148.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,148.800,148.800,151.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,151.200,151.200,153.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,153.600,153.600,156.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,156.000,156.000,158.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,158.400,158.400,160.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,160.800,160.800,163.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,163.200,163.200,165.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,165.600,165.600,168.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,168.000,168.000,170.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,170.400,170.400,172.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,172.800,172.800,175.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,175.200,175.200,177.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,177.600,177.600,180.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,180.000,180.000,182.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,182.400,182.400,184.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,184.800,184.800,187.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,187.200,187.200,189.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,189.600,189.600,192.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,192.000,192.000,194.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,194.400,194.400,196.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,196.800,196.800,199.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,199.200,199.200,201.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,201.600,201.600,204.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,204.000,204.000,206.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,206.400,206.400,208.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,208.800,208.800,211.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,211.200,211.200,213.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,213.600,213.600,216.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,216.000,216.000,218.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,218.400,218.400,220.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,220.800,220.800,223.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
